"external"	"data_type"	"year_"	"nestID"	"male_id"	"female_id"	"male_assigned"	"male_field"	"female_assigned"	"female_field"	"found_datetime"	"collected_datetime"	"last_checked_datetime"	"lat"	"lon"	"anyEPY"	"N_parentage"	"N_EPY"
1	"survey_plot"	2006	"REPH250_06"	NA	NA	0	0	0	0	"2006-06-22 12:00:00"	NA	"2006-07-07 12:00:00"	71.29859	-156.63879	NA	NA	NA
1	"survey_plot"	2018	"REPH250_18"	245125502	NA	1	1	0	0	"2018-06-24 12:00:00"	NA	"2018-06-29 12:00:00"	71.24742	-156.57367	NA	NA	NA
1	"survey_plot"	2004	"REPH251_04"	NA	NA	0	0	0	0	"2004-07-03 12:00:00"	NA	"2004-07-06 12:00:00"	71.30002	-156.63952	NA	NA	NA
1	"survey_plot"	2006	"REPH251_06"	199177504	NA	2	1	0	0	"2006-06-22 12:00:00"	NA	"2006-07-09 12:00:00"	71.29919	-156.63416	0	2	0
1	"survey_plot"	2019	"REPH252_19"	245140449	NA	1	1	0	0	"2019-06-22 12:00:00"	NA	"2019-07-01 12:00:00"	71.29771	-156.62917	NA	NA	NA
1	"survey_plot"	2006	"REPH253_06"	NA	NA	0	0	0	0	"2006-06-24 12:00:00"	NA	"2006-07-09 12:00:00"	71.24662	-156.58211	NA	NA	NA
1	"survey_plot"	2017	"REPH253_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-06-30 12:00:00"	71.2908	-156.64235	NA	NA	NA
1	"survey_plot"	2018	"REPH253_18"	NA	NA	0	0	0	0	"2018-06-28 12:00:00"	NA	"2018-07-01 12:00:00"	71.29693	-156.6311	NA	NA	NA
1	"survey_plot"	2017	"REPH254_17"	245125628	NA	1	1	0	0	"2017-06-26 12:00:00"	NA	"2017-07-02 12:00:00"	71.29202	-156.64197	NA	NA	NA
1	"survey_plot"	2018	"REPH254_18"	NA	NA	0	0	0	0	"2018-06-29 12:00:00"	NA	"2018-07-02 12:00:00"	71.2483	-156.57851	NA	NA	NA
1	"survey_plot"	2017	"REPH255_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-07-05 12:00:00"	71.29285	-156.64861	NA	NA	NA
1	"survey_plot"	2014	"REPH256_14"	NA	NA	0	0	0	0	"2014-06-30 12:00:00"	NA	"2014-07-13 12:00:00"	71.2837	-156.57912	NA	NA	NA
1	"survey_plot"	2017	"REPH256_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	NA	71.29276	-156.64243	NA	NA	NA
1	"survey_plot"	2014	"REPH257_14"	NA	NA	0	0	0	0	"2014-06-30 12:00:00"	NA	"2014-07-11 12:00:00"	71.28487	-156.58095	NA	NA	NA
1	"survey_plot"	2017	"REPH257_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-06-27 12:00:00"	71.29544	-156.64812	NA	NA	NA
1	"survey_plot"	2018	"REPH257_18"	245125934	NA	1	1	0	0	"2018-07-06 12:00:00"	NA	"2018-07-19 12:00:00"	71.25954	-156.51727	NA	NA	NA
1	"survey_plot"	2019	"REPH257_19"	NA	NA	0	0	0	0	"2019-06-22 12:00:00"	NA	"2019-06-25 12:00:00"	71.24825	-156.57567	NA	NA	NA
1	"survey_plot"	2017	"REPH259_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-07-02 12:00:00"	71.2613	-156.51159	NA	NA	NA
1	"survey_plot"	2019	"REPH259_19"	245125570	NA	1	1	0	0	"2019-06-22 12:00:00"	NA	"2019-06-28 12:00:00"	71.29302	-156.64888	NA	NA	NA
1	"survey_plot"	2017	"REPH260_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-07-07 12:00:00"	71.26919	-156.52496	NA	NA	NA
1	"survey_plot"	2019	"REPH260_19"	NA	NA	0	0	0	0	"2019-06-25 12:00:00"	NA	"2019-06-27 12:00:00"	71.24987	-156.56956	NA	NA	NA
1	"survey_plot"	2004	"REPH261_04"	NA	NA	0	0	0	0	"2004-07-07 12:00:00"	NA	NA	NA	NA	NA	NA	NA
1	"survey_plot"	2006	"REPH261_06"	221113109	NA	2	1	0	0	"2006-06-25 12:00:00"	NA	"2006-07-03 12:00:00"	71.29269	-156.64139	0	3	0
1	"survey_plot"	2017	"REPH261_17"	245116000	NA	1	1	0	0	"2017-06-26 12:00:00"	NA	NA	71.26891	-156.5211	NA	NA	NA
1	"survey_plot"	2014	"REPH262_14"	245107639	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-13 12:00:00"	71.29022	-156.64238	NA	NA	NA
1	"survey_plot"	2017	"REPH262_17"	NA	NA	0	0	0	0	"2017-07-03 12:00:00"	NA	"2017-07-07 12:00:00"	71.29849	-156.64035	NA	NA	NA
1	"survey_plot"	2019	"REPH262_19"	NA	NA	0	0	0	0	"2019-06-25 12:00:00"	NA	"2019-06-27 12:00:00"	71.29168	-156.65326	NA	NA	NA
1	"survey_plot"	2014	"REPH263_14"	245107638	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-13 12:00:00"	71.29057	-156.65628	NA	NA	NA
1	"survey_plot"	2004	"REPH264_04"	NA	NA	0	0	0	0	"2004-07-10 12:00:00"	NA	NA	71.24978	-156.5844	NA	NA	NA
1	"survey_plot"	2006	"REPH264_06"	221113117	NA	1	1	0	0	"2006-06-25 12:00:00"	NA	"2006-07-03 12:00:00"	71.29543	-156.64105	NA	NA	NA
1	"survey_plot"	2018	"REPH264_18"	245125910	NA	1	1	0	0	"2018-06-28 12:00:00"	NA	"2018-07-03 12:00:00"	71.298	-156.62871	NA	NA	NA
1	"survey_plot"	2004	"REPH265_04"	NA	NA	0	0	0	0	"2004-07-16 12:00:00"	NA	NA	71.27072	-156.53776	NA	NA	NA
1	"survey_plot"	2018	"REPH265_18"	NA	NA	0	0	0	0	"2018-06-28 12:00:00"	NA	"2018-07-01 12:00:00"	71.29805	-156.62924	NA	NA	NA
1	"survey_plot"	2019	"REPH265_19"	245140324	NA	1	1	0	0	"2019-06-21 12:00:00"	NA	"2019-07-03 12:00:00"	71.27635	-156.63449	NA	NA	NA
1	"survey_plot"	2004	"REPH266_04"	NA	NA	0	0	0	0	"2004-07-16 12:00:00"	NA	NA	71.26728	-156.53666	NA	NA	NA
1	"survey_plot"	2006	"REPH266_06"	199124446	NA	1	1	0	0	"2006-06-26 12:00:00"	NA	"2006-07-14 12:00:00"	71.26009	-156.51839	NA	NA	NA
1	"survey_plot"	2019	"REPH266_19"	245140325	NA	1	1	0	0	"2019-06-21 12:00:00"	NA	"2019-07-04 12:00:00"	71.27588	-156.63646	NA	NA	NA
1	"survey_plot"	2014	"REPH267_14"	NA	NA	0	0	0	0	"2014-06-24 12:00:00"	NA	"2014-07-13 12:00:00"	71.281	-156.58294	NA	NA	NA
1	"survey_plot"	2014	"REPH269_14"	NA	NA	0	0	0	0	"2014-06-24 12:00:00"	NA	"2014-07-03 12:00:00"	71.28143	-156.5846	NA	NA	NA
1	"survey_plot"	2006	"REPH271_06"	NA	NA	0	0	0	0	"2006-06-26 12:00:00"	NA	"2006-07-06 12:00:00"	71.26102	-156.51416	NA	NA	NA
1	"survey_plot"	2006	"REPH272_06"	221113328	NA	2	1	0	0	"2006-06-26 12:00:00"	NA	"2006-07-09 12:00:00"	71.26149	-156.51841	0	4	0
1	"survey_plot"	2018	"REPH272_18"	245125729	NA	2	1	0	0	"2018-06-25 12:00:00"	NA	"2018-07-14 12:00:00"	71.2499	-156.57475	0	3	0
1	"survey_plot"	2014	"REPH273_14"	NA	NA	0	0	0	0	"2014-06-25 12:00:00"	NA	"2014-07-14 12:00:00"	71.28137	-156.57753	NA	NA	NA
1	"survey_plot"	2017	"REPH273_17"	245125634	NA	1	1	0	0	"2017-06-27 12:00:00"	NA	"2017-07-03 12:00:00"	71.29611	-156.63957	NA	NA	NA
1	"survey_plot"	2018	"REPH273_18"	245125721	NA	2	1	0	0	"2018-06-26 12:00:00"	NA	"2018-07-12 12:00:00"	71.24595	-156.57396	0	4	0
1	"survey_plot"	2019	"REPH273_19"	245156003	NA	1	1	0	0	"2019-06-30 12:00:00"	NA	"2019-07-06 12:00:00"	71.29037	-156.64624	NA	NA	NA
1	"survey_plot"	2014	"REPH274_14"	NA	NA	0	0	0	0	"2014-06-25 12:00:00"	NA	"2014-07-03 12:00:00"	71.28294	-156.57669	NA	NA	NA
1	"survey_plot"	2017	"REPH274_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-07-02 12:00:00"	71.29649	-156.63567	NA	NA	NA
1	"survey_plot"	2006	"REPH275_06"	NA	NA	0	0	0	0	"2006-06-26 12:00:00"	NA	"2006-07-07 12:00:00"	71.26256	-156.51911	NA	NA	NA
1	"survey_plot"	2014	"REPH276_14"	NA	NA	0	0	0	0	"2014-06-25 12:00:00"	NA	"2014-07-05 12:00:00"	71.28354	-156.58088	NA	NA	NA
1	"survey_plot"	2017	"REPH276_17"	NA	NA	0	0	0	0	"2017-06-28 12:00:00"	NA	"2017-07-03 12:00:00"	71.29866	-156.6387	NA	NA	NA
1	"survey_plot"	2006	"REPH277_06"	175189865	NA	1	1	0	0	"2006-06-27 12:00:00"	NA	"2006-07-10 12:00:00"	71.26316	-156.53283	NA	NA	NA
1	"survey_plot"	2017	"REPH277_17"	NA	NA	0	0	0	0	"2017-06-29 12:00:00"	NA	"2017-07-07 12:00:00"	71.29283	-156.65808	NA	NA	NA
1	"survey_plot"	2018	"REPH277_18"	NA	NA	0	0	0	0	"2018-07-11 12:00:00"	NA	"2018-07-15 12:00:00"	71.24742	-156.57368	NA	NA	NA
1	"survey_plot"	2006	"REPH278_06"	NA	NA	0	0	0	0	"2006-06-27 12:00:00"	NA	"2006-07-07 12:00:00"	71.26315	-156.52956	NA	NA	NA
1	"survey_plot"	2014	"REPH278_14"	245107632	NA	1	1	0	0	"2014-06-25 12:00:00"	NA	"2014-07-11 12:00:00"	71.24918	-156.57733	NA	NA	NA
1	"survey_plot"	2019	"REPH278_19"	245140402	NA	1	1	0	0	"2019-06-19 12:00:00"	NA	"2019-07-05 12:00:00"	71.26894	-156.53233	NA	NA	NA
1	"survey_plot"	2006	"REPH279_06"	199177534	NA	2	1	0	0	"2006-06-27 12:00:00"	NA	"2006-07-13 12:00:00"	71.26318	-156.51976	0	3	0
1	"survey_plot"	2017	"REPH279_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-07-06 12:00:00"	71.26007	-156.51541	NA	NA	NA
1	"survey_plot"	2019	"REPH279_19"	245140466	NA	2	1	0	0	"2019-06-20 12:00:00"	NA	"2019-07-03 12:00:00"	71.27076	-156.53333	0	3	0
1	"survey_plot"	2006	"REPH280_06"	NA	NA	0	0	0	0	"2006-06-27 12:00:00"	NA	"2006-07-08 12:00:00"	71.26353	-156.52357	NA	NA	NA
1	"survey_plot"	2014	"REPH280_14"	198118915	NA	1	1	0	0	"2014-06-25 12:00:00"	NA	"2014-07-10 12:00:00"	71.2496	-156.57836	NA	NA	NA
1	"survey_plot"	2017	"REPH280_17"	NA	NA	0	0	0	0	"2017-06-28 12:00:00"	NA	"2017-07-03 12:00:00"	71.26447	-156.52812	NA	NA	NA
1	"survey_plot"	2019	"REPH280_19"	NA	NA	0	0	0	0	"2019-06-20 12:00:00"	NA	"2019-06-25 12:00:00"	71.26376	-156.51963	NA	NA	NA
1	"survey_plot"	2014	"REPH281_14"	198103453	NA	2	1	0	0	"2014-06-25 12:00:00"	NA	"2014-07-06 12:00:00"	71.24885	-156.57709	0	4	0
1	"survey_plot"	2018	"REPH281_18"	245125723	NA	2	1	0	0	"2018-06-24 12:00:00"	NA	"2018-07-16 12:00:00"	71.24866	-156.58502	0	4	0
1	"survey_plot"	2019	"REPH281_19"	245140476	NA	2	1	0	0	"2019-06-20 12:00:00"	NA	"2019-06-30 12:00:00"	71.26459	-156.5194	0	4	0
1	"survey_plot"	2006	"REPH282_06"	NA	NA	0	0	0	0	"2006-06-27 12:00:00"	NA	"2006-07-10 12:00:00"	71.26347	-156.53371	NA	NA	NA
1	"survey_plot"	2014	"REPH282_14"	245107625	NA	1	1	0	0	"2014-06-25 12:00:00"	NA	"2014-07-11 12:00:00"	71.24647	-156.57737	NA	NA	NA
1	"survey_plot"	2017	"REPH282_17"	245125639	NA	2	1	0	0	"2017-07-02 12:00:00"	NA	"2017-07-15 12:00:00"	71.26022	-156.51208	0	4	0
1	"survey_plot"	2006	"REPH283_06"	NA	NA	0	0	0	0	"2006-06-27 12:00:00"	NA	"2006-07-14 12:00:00"	71.26334	-156.53181	NA	NA	NA
1	"survey_plot"	2017	"REPH283_17"	NA	NA	0	0	0	0	"2017-07-02 12:00:00"	NA	"2017-07-06 12:00:00"	71.25992	-156.51345	NA	NA	NA
1	"survey_plot"	2017	"REPH284_17"	245107670	NA	1	1	0	0	"2017-07-02 12:00:00"	NA	"2017-07-11 12:00:00"	71.26059	-156.51405	NA	NA	NA
1	"survey_plot"	2019	"REPH284_19"	245140463	NA	1	1	0	0	"2019-06-21 12:00:00"	NA	"2019-07-04 12:00:00"	71.26752	-156.53323	NA	NA	NA
1	"survey_plot"	2017	"REPH285_17"	NA	NA	0	0	0	0	"2017-07-02 12:00:00"	NA	"2017-07-03 12:00:00"	71.26093	-156.51585	NA	NA	NA
1	"survey_plot"	2019	"REPH285_19"	NA	NA	0	0	0	0	"2019-06-21 12:00:00"	NA	"2019-07-03 12:00:00"	71.26112	-156.5229	NA	NA	NA
1	"survey_plot"	2006	"REPH286_06"	NA	NA	0	0	0	0	"2006-06-27 12:00:00"	NA	"2006-07-05 12:00:00"	71.26358	-156.5309	NA	NA	NA
1	"survey_plot"	2019	"REPH287_19"	245140468	NA	1	1	0	0	"2019-06-23 12:00:00"	NA	"2019-07-03 12:00:00"	71.26344	-156.53016	NA	NA	NA
1	"survey_plot"	2017	"REPH288_17"	245125645	NA	2	1	0	0	"2017-07-05 12:00:00"	NA	"2017-07-16 12:00:00"	71.26118	-156.52353	0	3	0
1	"survey_plot"	2019	"REPH288_19"	245140471	NA	2	1	0	0	"2019-06-23 12:00:00"	NA	"2019-07-02 12:00:00"	71.26003	-156.51506	0	4	0
1	"survey_plot"	2017	"REPH289_17"	245125643	NA	2	1	0	0	"2017-07-05 12:00:00"	NA	"2017-07-15 12:00:00"	71.25985	-156.52317	0	4	0
1	"survey_plot"	2006	"REPH290_06"	NA	NA	0	0	0	0	"2006-06-27 12:00:00"	NA	"2006-07-10 12:00:00"	71.26497	-156.5231	NA	NA	NA
1	"survey_plot"	2017	"REPH290_17"	NA	NA	0	0	0	0	"2017-06-29 12:00:00"	NA	"2017-07-01 12:00:00"	71.29456	-156.65535	NA	NA	NA
1	"survey_plot"	2019	"REPH290_19"	245140481	NA	2	1	0	0	"2019-06-24 12:00:00"	NA	"2019-07-09 12:00:00"	71.26939	-156.53306	0	1	0
1	"survey_plot"	2014	"REPH291_14"	198118910	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-20 12:00:00"	71.24994	-156.58213	NA	NA	NA
1	"survey_plot"	2019	"REPH291_19"	245140480	NA	1	1	0	0	"2019-06-25 12:00:00"	NA	"2019-07-03 12:00:00"	71.26968	-156.53697	NA	NA	NA
1	"survey_plot"	2014	"REPH292_14"	198118920	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-08 12:00:00"	71.24955	-156.57305	NA	NA	NA
1	"survey_plot"	2019	"REPH292_19"	245140479	NA	1	1	0	0	"2019-06-25 12:00:00"	NA	"2019-07-01 12:00:00"	71.26959	-156.53552	NA	NA	NA
1	"survey_plot"	2017	"REPH293_17"	245125635	NA	1	1	0	0	"2017-06-29 12:00:00"	NA	"2017-07-07 12:00:00"	71.29043	-156.65387	NA	NA	NA
1	"survey_plot"	2006	"REPH294_06"	199177501	NA	2	1	0	0	"2006-07-02 12:00:00"	NA	"2006-07-11 12:00:00"	71.29805	-156.64075	0	4	0
1	"survey_plot"	2014	"REPH295_14"	198118919	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-16 12:00:00"	71.24918	-156.58191	NA	NA	NA
1	"survey_plot"	2017	"REPH295_17"	NA	NA	0	0	0	0	"2017-06-30 12:00:00"	NA	"2017-07-07 12:00:00"	71.29063	-156.647	NA	NA	NA
1	"survey_plot"	2005	"REPH300_05"	NA	NA	0	0	0	0	"2005-06-10 12:00:00"	NA	"2005-06-23 12:00:00"	71.24819	-156.57316	NA	NA	NA
1	"survey_plot"	2006	"REPH300_06"	NA	NA	0	0	0	0	"2006-06-10 12:00:00"	NA	"2006-06-19 12:00:00"	71.24628	-156.57088	NA	NA	NA
1	"survey_plot"	2003	"REPH302_03"	NA	NA	0	0	0	0	"2003-06-13 12:00:00"	NA	"2003-06-17 12:00:00"	71.29295	-156.65348	NA	NA	NA
1	"survey_plot"	2004	"REPH302_04"	162116116	NA	1	1	0	0	"2004-06-13 12:00:00"	NA	"2004-07-04 12:00:00"	71.24389	-156.5734	NA	NA	NA
1	"survey_plot"	2014	"REPH302_14"	NA	NA	0	0	0	0	"2014-06-27 12:00:00"	NA	"2014-07-08 12:00:00"	71.29949	-156.62961	NA	NA	NA
1	"survey_plot"	2019	"REPH302_19"	245140357	NA	1	1	0	0	"2019-06-20 12:00:00"	NA	"2019-07-04 12:00:00"	71.27683	-156.63908	NA	NA	NA
1	NA	2019	"REPH304_19"	245140356	NA	1	1	0	0	"2019-06-21 12:00:00"	NA	"2019-06-27 12:00:00"	71.26159	-156.76886	NA	NA	NA
1	"survey_plot"	2005	"REPH305_05"	162116439	NA	2	1	0	0	"2005-06-14 12:00:00"	NA	"2005-07-03 12:00:00"	71.24956	-156.57545	0	2	0
1	"survey_plot"	2006	"REPH305_06"	199177439	NA	1	1	0	0	"2006-06-14 12:00:00"	NA	"2006-07-02 12:00:00"	71.24078	-156.5392	NA	NA	NA
1	"survey_plot"	2014	"REPH305_14"	NA	NA	0	0	0	0	"2014-07-03 12:00:00"	NA	"2014-07-17 12:00:00"	71.26144	-156.5167	NA	NA	NA
1	"survey_plot"	2004	"REPH306_04"	NA	NA	0	0	0	0	"2004-06-15 12:00:00"	NA	"2004-06-27 12:00:00"	71.29949	-156.625	NA	NA	NA
1	"survey_plot"	2014	"REPH306_14"	245116297	NA	1	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-22 12:00:00"	71.25992	-156.51819	NA	NA	NA
1	"survey_plot"	2003	"REPH307_03"	168181044	NA	2	1	0	0	"2003-06-16 12:00:00"	NA	"2003-07-01 12:00:00"	71.29868	-156.62923	0	4	0
1	"survey_plot"	2003	"REPH308_03"	168181038	NA	2	1	0	0	"2003-06-18 12:00:00"	NA	"2003-07-09 12:00:00"	71.26386	-156.48467	0	4	0
1	"survey_plot"	2005	"REPH308_05"	NA	NA	0	0	0	0	"2005-06-17 12:00:00"	NA	"2005-07-04 12:00:00"	71.24302	-156.54781	NA	NA	NA
1	"survey_plot"	2006	"REPH308_06"	NA	NA	0	0	0	0	"2006-06-14 12:00:00"	NA	"2006-07-05 12:00:00"	71.24548	-156.58288	NA	NA	NA
1	"survey_plot"	2003	"REPH309_03"	168181037	NA	1	1	0	0	"2003-06-18 12:00:00"	NA	"2003-06-25 12:00:00"	71.26324	-156.49219	NA	NA	NA
1	"survey_plot"	2004	"REPH309_04"	NA	NA	0	0	0	0	"2004-06-16 12:00:00"	NA	"2004-06-17 12:00:00"	71.26191	-156.5278	NA	NA	NA
1	"survey_plot"	2003	"REPH310_03"	168181042	NA	2	1	0	0	"2003-06-19 12:00:00"	NA	"2003-07-04 12:00:00"	71.29805	-156.6408	0	4	0
1	"survey_plot"	2004	"REPH310_04"	NA	NA	0	0	0	0	"2004-06-17 12:00:00"	NA	"2004-06-24 12:00:00"	71.26164	-156.52739	NA	NA	NA
1	"survey_plot"	2006	"REPH310_06"	199177343	NA	1	1	0	0	"2006-06-15 12:00:00"	NA	"2006-07-06 12:00:00"	71.26009	-156.52598	NA	NA	NA
1	"survey_plot"	2003	"REPH311_03"	168181043	NA	2	1	0	0	"2003-06-19 12:00:00"	NA	"2003-07-03 12:00:00"	71.2976	-156.63541	0	3	0
1	"survey_plot"	2004	"REPH311_04"	162116140	NA	1	1	0	0	"2004-06-18 12:00:00"	NA	"2004-07-03 12:00:00"	71.25027	-156.58595	NA	NA	NA
1	"survey_plot"	2014	"REPH311_14"	245116299	NA	1	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-21 12:00:00"	71.26229	-156.52153	NA	NA	NA
1	"survey_plot"	2005	"REPH312_05"	162116409	NA	1	1	0	0	"2005-06-17 12:00:00"	NA	"2005-07-01 12:00:00"	71.24785	-156.57222	NA	NA	NA
1	"survey_plot"	2014	"REPH312_14"	NA	NA	0	0	0	0	"2014-07-03 12:00:00"	NA	"2014-07-09 12:00:00"	71.26086	-156.52297	NA	NA	NA
1	"survey_plot"	2018	"REPH312_18"	245125930	NA	2	1	0	0	"2018-07-03 12:00:00"	NA	"2018-07-21 12:00:00"	71.2644	-156.52888	0	3	0
1	"survey_plot"	2004	"REPH313_04"	162115926	NA	1	1	0	0	"2004-06-20 12:00:00"	NA	"2004-07-06 12:00:00"	71.26266	-156.5287	NA	NA	NA
1	"survey_plot"	2005	"REPH313_05"	162116410	NA	2	1	0	0	"2005-06-17 12:00:00"	NA	"2005-07-05 12:00:00"	71.24697	-156.57442	0	4	0
1	"survey_plot"	2014	"REPH313_14"	NA	NA	0	0	0	0	"2014-06-24 12:00:00"	NA	"2014-07-18 12:00:00"	71.28017	-156.60374	NA	NA	NA
1	"survey_plot"	2018	"REPH313_18"	NA	NA	0	0	0	0	"2018-06-28 12:00:00"	NA	"2018-06-29 12:00:00"	71.29287	-156.64876	NA	NA	NA
1	"survey_plot"	2003	"REPH314_03"	168181055	NA	1	1	0	0	"2003-06-23 12:00:00"	NA	"2003-07-04 12:00:00"	71.26249	-156.48206	NA	NA	NA
1	"survey_plot"	2004	"REPH314_04"	NA	NA	0	0	0	0	"2004-06-20 12:00:00"	NA	"2004-06-30 12:00:00"	71.26649	-156.5295	NA	NA	NA
1	"survey_plot"	2005	"REPH314_05"	NA	NA	0	0	0	0	"2005-06-19 12:00:00"	NA	"2005-07-06 12:00:00"	71.24943	-156.56978	NA	NA	NA
1	"survey_plot"	2014	"REPH314_14"	198118950	NA	1	1	0	0	"2014-06-25 12:00:00"	NA	"2014-07-15 12:00:00"	71.28976	-156.6566	NA	NA	NA
1	"survey_plot"	2017	"REPH314_17"	NA	NA	0	0	0	0	"2017-06-29 12:00:00"	NA	"2017-07-03 12:00:00"	71.29634	-156.64029	NA	NA	NA
1	"survey_plot"	2004	"REPH315_04"	162116200	NA	2	1	0	0	"2004-06-20 12:00:00"	NA	"2004-07-07 12:00:00"	71.2687	-156.52347	0	4	0
1	"survey_plot"	2005	"REPH315_05"	NA	NA	0	0	0	0	"2005-06-19 12:00:00"	NA	"2005-07-06 12:00:00"	71.2462	-156.5728	NA	NA	NA
1	"survey_plot"	2004	"REPH316_04"	NA	NA	0	0	0	0	"2004-06-21 12:00:00"	NA	"2004-06-27 12:00:00"	71.2988	-156.62831	NA	NA	NA
1	"survey_plot"	2006	"REPH316_06"	NA	NA	0	0	0	0	"2006-06-16 12:00:00"	NA	"2006-06-29 12:00:00"	71.29101	-156.64473	NA	NA	NA
1	"survey_plot"	2014	"REPH316_14"	245102092	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-10 12:00:00"	71.24848	-156.57218	NA	NA	NA
1	"survey_plot"	2019	"REPH316_19"	245140454	NA	2	1	0	0	"2019-06-20 12:00:00"	NA	"2019-07-05 12:00:00"	71.29964	-156.63857	0	4	0
1	"survey_plot"	2003	"REPH317_03"	168180646	NA	2	1	0	0	"2003-06-25 12:00:00"	NA	"2003-07-13 12:00:00"	71.30025	-156.63908	0	4	0
1	"survey_plot"	2004	"REPH317_04"	NA	NA	0	0	0	0	"2004-06-21 12:00:00"	NA	"2004-06-27 12:00:00"	71.29893	-156.62291	NA	NA	NA
1	"survey_plot"	2014	"REPH317_14"	245102093	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-09 12:00:00"	71.24808	-156.58058	NA	NA	NA
1	"survey_plot"	2017	"REPH317_17"	NA	NA	0	0	0	0	"2017-06-30 12:00:00"	NA	"2017-07-05 12:00:00"	71.24811	-156.58524	NA	NA	NA
1	"survey_plot"	2019	"REPH317_19"	270170749	NA	1	1	0	0	"2019-06-20 12:00:00"	NA	"2019-07-04 12:00:00"	71.29832	-156.6368	NA	NA	NA
1	"survey_plot"	2005	"REPH318_05"	NA	NA	0	0	0	0	"2005-06-19 12:00:00"	NA	"2005-06-26 12:00:00"	71.24503	-156.56576	NA	NA	NA
1	"survey_plot"	2014	"REPH318_14"	198118916	NA	2	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-16 12:00:00"	71.24784	-156.58145	0	3	0
1	"survey_plot"	2018	"REPH318_18"	NA	NA	0	0	0	0	"2018-07-02 12:00:00"	NA	"2018-07-05 12:00:00"	71.29305	-156.64487	NA	NA	NA
1	"survey_plot"	2003	"REPH320_03"	168180603	NA	2	1	0	0	"2003-06-25 12:00:00"	NA	"2003-07-02 12:00:00"	71.29611	-156.62907	0	3	0
1	"survey_plot"	2005	"REPH320_05"	162116130	NA	1	1	0	0	"2005-06-20 12:00:00"	NA	"2005-07-09 12:00:00"	71.26754	-156.53059	NA	NA	NA
1	"survey_plot"	2006	"REPH320_06"	199177310	NA	1	1	0	0	"2006-06-17 12:00:00"	NA	"2006-07-03 12:00:00"	71.24384	-156.53991	NA	NA	NA
1	"survey_plot"	2003	"REPH321_03"	NA	NA	0	0	0	0	"2003-06-26 12:00:00"	NA	"2003-06-29 12:00:00"	71.26407	-156.49556	NA	NA	NA
1	"survey_plot"	2005	"REPH321_05"	162116585	NA	1	1	0	0	"2005-06-21 12:00:00"	NA	"2005-07-07 12:00:00"	71.2613	-156.52774	NA	NA	NA
1	"survey_plot"	2014	"REPH321_14"	198103452	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-13 12:00:00"	71.24873	-156.58443	NA	NA	NA
1	"survey_plot"	2017	"REPH321_17"	NA	NA	0	0	0	0	"2017-06-30 12:00:00"	NA	"2017-07-03 12:00:00"	71.291	-156.64793	NA	NA	NA
1	"survey_plot"	2019	"REPH321_19"	245140448	NA	1	1	0	0	"2019-06-23 12:00:00"	NA	"2019-07-07 12:00:00"	71.29736	-156.62945	NA	NA	NA
1	"survey_plot"	2003	"REPH322_03"	168180620	NA	2	1	0	0	"2003-06-26 12:00:00"	NA	"2003-07-10 12:00:00"	71.26192	-156.49722	0	4	0
1	"survey_plot"	2005	"REPH322_05"	162116451	NA	2	1	0	0	"2005-06-22 12:00:00"	NA	"2005-07-09 12:00:00"	71.26121	-156.52613	0	3	0
1	"survey_plot"	2006	"REPH322_06"	175189895	NA	1	1	0	0	"2006-06-17 12:00:00"	NA	"2006-07-04 12:00:00"	71.24398	-156.53955	NA	NA	NA
1	"survey_plot"	2014	"REPH322_14"	198103279	NA	1	1	0	0	"2014-06-25 12:00:00"	NA	"2014-07-12 12:00:00"	71.26008	-156.5226	NA	NA	NA
1	"survey_plot"	2004	"REPH323_04"	162115920	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-06 12:00:00"	71.26109	-156.52287	NA	NA	NA
1	"survey_plot"	2006	"REPH323_06"	NA	NA	0	0	0	0	"2006-06-17 12:00:00"	NA	NA	71.24184	-156.54065	NA	NA	NA
1	"survey_plot"	2014	"REPH323_14"	NA	NA	0	0	0	0	"2014-06-26 12:00:00"	NA	"2014-06-30 12:00:00"	71.26276	-156.52093	NA	NA	NA
